Feature,Area (um^2),Roundness,CentroidX (um),CentroidY (um),First Moment of Area (um^3),Eccentricity,Equivalent Diameter (um),Nearest Neighbor Distance (um),Average Neighbor Distance (um),,,avg,st dev
1450,36.243382,0.802564,5904.39778,2904.10673,87.340618,0.659333,6.793122,64.472043,177.289101,,,,
1783,20.650299,0.801987,6939.323494,1292.941334,37.592423,0.534122,5.127648,62.176691,135.403777,,,,
2854,20.650299,0.801987,10575.27469,2509.928609,38.000917,0.785997,5.127648,177.558576,214.581778,,,,
2867,21.493168,0.801825,10628.43861,7603.476198,40.996274,0.734178,5.231248,16.935546,40.341487,,,,
235,23.178907,0.801536,1592.249688,5604.453563,43.638633,0.769493,5.432523,48.051506,222.805221,,,,
391,304.697268,0.801496,2144.716528,1849.187883,2045.257867,0.649183,19.696513,57.046851,109.282025,,,,
1012,24.021776,0.801407,4400.597605,5764.06922,47.942453,0.622972,5.530414,41.153485,146.775237,,,,
745,49.729291,0.801287,3448.532184,6462.273313,138.127409,0.766492,7.957217,78.184623,108.9317,,,,
3529,24.864646,0.801287,13330.75726,7144.577998,51.156163,0.838593,5.626602,33.071179,131.193418,,,,
3551,29.078992,0.800791,13412.33164,7079.223224,63.611532,0.757815,6.084778,104.525724,176.220673,,,,
3424,233.896243,0.799688,12926.98683,3183.865295,1416.713979,0.685907,17.257055,94.811162,156.208875,,,,
8,21.914603,0.797885,410.007107,7863.767025,40.966902,0.820458,5.282285,52.824007,311.699482,,,,
278,22.336038,0.797885,1691.089403,4512.854386,42.358108,0.791353,5.332835,83.099955,180.835712,,,,
417,30.764731,0.797885,2208.688218,5231.056868,69.283739,0.762304,6.258664,31.699459,97.092879,,,,
575,21.071734,0.797885,2751.69225,5570.678498,40.423829,0.741294,5.179707,18.414968,187.613597,,,,
815,21.071734,0.797885,3697.158002,5873.092509,39.294251,0.568715,5.179707,79.382717,181.338647,,,,
1926,27.393254,0.797885,7500.775531,2948.136115,57.050434,0.783887,5.905775,46.33064,129.855363,,,,
1969,21.071734,0.797885,7629.526901,5460.11016,39.135699,0.826551,5.179707,96.833785,160.005209,,,,
2660,33.714774,0.797885,10055.55476,4001.488717,76.446472,0.718267,6.551869,8.23965,39.073317,,,,
2251,58.157985,0.796443,8597.782258,5803.090583,184.045196,0.771572,8.605176,34.023382,78.927905,,,,
3193,55.629377,0.796378,11927.23168,7654.599413,171.779722,0.502318,8.416028,41.27933,133.010943,,,,
743,26.12895,0.794687,3441.177532,7184.506472,53.634071,0.829034,5.767878,143.25405,215.475735,,,,
3391,26.12895,0.794687,12796.34298,6059.948711,53.878834,0.715045,5.767878,12.866699,185.373244,,,,
753,18511.51799,0.793963,3577.308156,3291.999687,974696.482,0.566136,153.523929,132.775344,282.060468,,,,
3142,122.216055,0.793789,11747.6262,7620.92549,535.574004,0.556085,12.474386,88.159157,198.61149,,,,
1033,20.228864,0.793761,4443.055543,6564.846275,37.238588,0.84222,5.075056,13.36411,145.835343,,,,
2896,68.272417,0.793004,10736.30715,4963.730462,223.670038,0.739674,9.323473,44.964589,214.115542,,,,
234,80.915457,0.79274,1590.896737,6497.568235,283.988205,0.632906,10.150111,12.639872,63.242709,,,,
1255,42.564902,0.792025,5172.994044,4283.373198,112.889418,0.522377,7.361747,156.289691,211.897402,,,,
2664,24.021776,0.790976,10070.79768,4000.030767,49.066641,0.82463,5.530414,8.479659,77.895884,,,,
322,34.979078,0.790771,1867.573538,4447.891967,91.510661,0.742879,6.673586,52.87812,170.53883,,,,
3131,12766.52053,0.790386,11787.77735,5081.69367,560355.2634,0.706954,127.494466,83.988732,141.854791,,,,
588,21.914603,0.790322,2807.116741,6447.081485,42.665706,0.849854,5.282285,85.742682,179.912523,,,,
3453,21.914603,0.790322,13052.17588,7474.98311,42.234392,0.821315,5.282285,81.752378,91.778834,,,,
457,32.45047,0.790225,2297.928582,4609.582684,73.336904,0.79977,6.427847,62.951259,171.346187,,,,
21,53.943638,0.790205,674.427016,6690.651949,161.311592,0.606792,8.287531,55.349626,76.005441,,,,
2150,31.6076,0.790023,8249.891965,5535.246254,78.507367,0.715035,6.34382,154.970651,217.02128,,,,
1015,778.811275,0.790015,4422.930787,4350.782229,8534.826562,0.77015,31.489892,64.87765,197.126049,,,,
613,20.650299,0.789865,2905.35872,7269.809109,38.407441,0.850975,5.127648,79.389436,124.162344,,,,
683,456.41375,0.788832,3193.233699,5330.386409,3743.685494,0.616735,24.106514,142.150525,244.645428,,,,
2619,190.488472,0.788775,9930.190487,4582.496989,1027.542058,0.745057,15.573614,133.317439,185.929755,,,,
3761,328.719044,0.788588,14340.95049,4860.984935,2339.678272,0.727029,20.458203,98.14136,176.512825,,,,
2411,25.707515,0.788252,9287.669268,1598.898413,52.921083,0.80124,5.721173,75.661168,144.866314,,,,
626,118.844578,0.788162,2951.358747,8199.009881,516.257003,0.784027,12.301123,41.841615,502.280294,,,,
3746,87.236977,0.787491,14257.29116,3069.89068,325.549766,0.801717,10.539145,62.272849,157.90053,,,,
3595,29.921862,0.786879,13601.93938,5749.412381,69.620854,0.657664,6.172333,78.643388,130.94986,,,,
163,22.336038,0.786828,1373.579139,1101.364492,43.306514,0.860675,5.332835,99.326898,275.760095,,,,
965,91.872759,0.786249,4236.840513,7793.4059,370.30876,0.617086,10.815546,9.860401,100.693898,,,,
1241,34.557643,0.785993,5139.280971,5149.715352,82.533335,0.801369,6.633261,104.714266,139.122624,,,,
3796,119.687447,0.785535,14497.4169,4149.633993,510.719795,0.685654,12.344666,119.648338,214.399582,,,,
281,26.550384,0.785514,1715.102647,4401.955622,54.192018,0.661188,5.814207,60.457744,98.630419,,,,
982,26.550384,0.785514,4275.849831,3447.156104,54.839488,0.753385,5.814207,208.681609,261.610514,,,,
1568,26.550384,0.785514,6280.383713,1685.034278,64.318816,0.667182,5.814207,72.386059,132.939497,,,,
352,179.109736,0.785506,2008.399479,5163.264586,965.524818,0.781422,15.101311,35.511026,152.298512,,,,
520,31.186166,0.784739,2506.422571,3744.575512,73.859765,0.865902,6.301386,150.579399,242.67996,,,,
3896,119.266012,0.784151,15943.05793,7685.442449,514.782626,0.730079,12.322914,91.213405,643.396213,,,,
2937,34.557643,0.783678,10895.88462,6220.411093,81.137472,0.811083,6.633261,87.774435,178.86416,,,,
3185,34.557643,0.783678,11896.07308,7681.675689,78.78399,0.533551,6.633261,17.597209,80.524143,,,,
523,7034.166117,0.782619,2570.074488,5835.674774,230160.2978,0.728585,94.637088,72.156937,205.634743,,,,
2280,21.071734,0.78239,8685.067614,4053.726608,39.49419,0.820719,5.179707,136.908172,245.428482,,,,
2764,21.071734,0.78239,10321.65039,5837.89397,44.13429,0.864803,5.179707,12.803129,31.792547,,,,
3506,21.071734,0.78239,13220.317,5658.733273,39.12806,0.735894,5.179707,107.335652,261.389639,,,,
3855,21.071734,0.78239,14898.43431,6754.237507,39.330562,0.839125,5.179707,98.379552,217.368378,,,,
2930,40.457729,0.781764,10860.6732,6930.8215,102.198528,0.649677,7.177213,26.686648,132.389478,,,,
1725,34.979078,0.781576,6737.323005,6420.092985,83.368339,0.80004,6.673586,24.372048,104.290515,,,,
255,44.672075,0.781469,1636.693018,4742.749847,117.294572,0.780715,7.541767,136.208117,208.951702,,,,
414,29.500427,0.781318,2193.48648,3199.057026,64.481628,0.828852,6.128712,128.610199,174.897738,,,,
1876,61.529462,0.780695,7315.22258,6091.709477,204.310367,0.542178,8.851087,134.391554,256.932725,,,,
395,27.393254,0.780086,2140.046838,5832.323006,59.005935,0.834126,5.905775,28.405048,144.318742,,,,
283,30.764731,0.779419,1716.022848,5147.846221,68.793381,0.803836,6.258664,59.805966,108.086162,,,,
70,26.12895,0.779254,937.227448,6303.098033,55.130679,0.839491,5.767878,76.113794,107.737327,,,,
1934,26.12895,0.779254,7527.2421,7585.155238,55.563242,0.824831,5.767878,25.281298,92.553795,,,,
2747,26.12895,0.779254,10285.2938,4056.265112,55.447764,0.853853,5.767878,86.021001,186.156697,,,,
3335,26.12895,0.779254,12512.52567,5521.778491,55.361001,0.826631,5.767878,151.529739,303.441759,,,,
2663,29.078992,0.778387,10064.94317,4006.165047,63.944387,0.754457,6.084778,8.479659,9.494334,,,,
1733,32.871904,0.778181,6755.858126,7371.38064,78.312966,0.796677,6.469452,15.70522,76.952948,,,,
376,53.100769,0.778068,2076.185837,3500.038513,192.488333,0.637795,8.22253,11.365952,168.669925,,,,
147,24.443211,0.778017,1282.645367,4704.260484,49.651267,0.836734,5.578715,102.584687,181.819578,,,,
2380,6198.882596,0.776908,9175.691161,2719.439162,190677.9509,0.48621,88.840658,148.316364,199.486603,,,,
493,48.043553,0.776067,2415.017935,4872.084511,134.731772,0.750699,7.821186,126.148032,182.534092,,,,
2953,24.864646,0.775222,10943.31528,7026.680308,50.398884,0.790148,5.626602,35.84001,123.379539,,,,
487,9045.673808,0.774895,2451.090483,4566.341133,342476.4104,0.553167,107.318729,72.136061,100.870012,,,,
3732,20.650299,0.774527,14184.50351,6849.922134,51.230311,0.493845,5.127648,112.16639,190.228467,,,,
3013,43.829206,0.774062,11199.76572,7248.494195,115.014625,0.768183,7.47028,123.10496,221.318023,,,,
3628,40.036294,0.773822,13738.67151,2692.436466,102.24149,0.799381,7.139733,161.08673,285.224663,,,,
1226,23.178907,0.773648,5098.65972,5932.950446,48.795707,0.688905,5.432523,38.34124,133.277484,,,,
363,51.41503,0.772944,2042.213857,5152.419274,149.079097,0.625633,8.090961,35.511026,76.17228,,,,
3278,66.586678,0.772625,12244.99751,7907.40273,214.830787,0.743156,9.207649,67.805995,261.785366,,,,
3342,106.201537,0.772261,12558.10115,7912.360407,436.262949,0.806005,11.628413,142.887843,267.188707,,,,
1517,29.078992,0.770458,6136.529189,5204.861805,65.837491,0.855724,6.084778,38.782631,135.960123,,,,
2527,43.407771,0.770331,9671.534062,3831.775496,114.702082,0.763143,7.434278,97.322091,206.592639,,,,
1414,22.757472,0.76988,5789.303087,2306.620693,43.544408,0.783679,5.382909,9.302215,76.633913,,,,
1888,26.550384,0.767991,7375.261849,7535.537178,57.669614,0.629213,5.814207,33.027865,133.154392,,,,
2803,134.43766,0.767787,10412.04743,6542.153168,624.269301,0.769332,13.083247,51.194143,63.392535,,,,
2429,173.631085,0.76773,9370.081341,8061.18162,916.916338,0.789192,14.868556,243.115915,384.48238,,,,
2470,31.186166,0.767381,9533.594299,6348.375084,71.585846,0.710962,6.301386,63.489245,143.249931,,,,
201,25.28608,0.766583,1481.190727,5424.840211,50.956068,0.644624,5.674085,49.909297,190.434118,,,,
1168,25.28608,0.766583,4896.191298,7640.134502,54.928409,0.872865,5.674085,15.722991,55.127721,,,,
3645,47.622118,0.766322,13839.96608,5177.463278,133.803505,0.818546,7.786807,54.077111,142.548369,,,,
2262,51.41503,0.765618,8628.826064,1609.615204,147.581037,0.761896,8.090961,17.573344,91.401107,,,,
78,21.914603,0.765451,991.272892,4365.111288,41.833735,0.827324,5.282285,92.426164,225.558855,,,,
3003,21.914603,0.765451,11168.00584,6531.549791,49.861031,0.70932,5.282285,11.684547,133.164552,,,,
1675,26.550384,0.765183,6626.45848,5495.339613,54.439214,0.77428,5.814207,66.040228,275.623821,,,,
2989,45.09351,0.764661,11094.19498,6417.581131,120.269009,0.489971,7.577258,9.1287,121.037321,,,,
3618,190.067037,0.763528,13701.26201,5217.214958,1017.168808,0.544238,15.556377,39.27195,200.589857,,,,
195,61.108027,0.763149,1468.910779,4400.347987,195.011602,0.835654,8.820723,53.450837,152.228976,,,,
2446,45.09351,0.763025,9429.642855,1715.145694,124.154368,0.731205,7.577258,10.486716,127.777468,,,,
141,22.336038,0.762718,1257.412665,4826.481818,44.337297,0.810089,5.332835,50.75194,116.2292,,,,
2462,66.586678,0.76251,9479.059292,5753.111226,218.110937,0.788802,9.207649,160.496947,190.046614,,,,
1367,20.228864,0.759316,5583.150869,5952.074453,37.437292,0.807223,5.075056,65.649762,132.501194,,,,
3001,29.921862,0.758812,11160.56541,2732.261469,67.271929,0.76904,6.172333,10.797187,100.436825,,,,
3844,152.137917,0.75799,14771.69887,7761.11414,746.375198,0.664116,13.917903,70.385101,187.185637,,,,
1269,31.186166,0.757965,5197.098217,6823.566071,71.613175,0.846995,6.301386,19.095491,83.616325,,,,
809,32.871904,0.757669,3678.054132,1138.162351,79.74437,0.884445,6.469452,109.465524,215.283855,,,,
1537,32.871904,0.757669,6185.345426,2344.713318,82.17614,0.779528,6.469452,38.311663,200.595396,,,,
2476,84.286934,0.756467,9554.244978,5894.908203,307.31359,0.809382,10.359414,36.304485,150.722181,,,,
2045,34.979078,0.755802,7856.775254,2773.594175,82.080092,0.775473,6.673586,51.589047,85.29572,,,,
3048,21.914603,0.755488,11410.14998,6647.478358,44.600924,0.884098,5.282285,60.730322,230.609903,,,,
418,23.600342,0.755256,2210.9216,6426.174857,49.255685,0.82289,5.481687,32.63028,186.738116,,,,
694,281.096926,0.754962,3233.850752,4973.398152,1863.011827,0.767285,18.918344,18.571554,142.921393,,,,
1542,197.652861,0.75449,6197.840499,1680.901427,1147.445698,0.73657,15.863778,80.206698,181.34916,,,,
2388,24.443211,0.753698,9177.737479,1087.745861,48.552291,0.835964,5.578715,49.701975,127.333242,,,,
2515,61.108027,0.753698,9643.73903,1026.389397,203.218387,0.814733,8.820723,67.283483,315.685105,,,,
425,25.707515,0.752939,2221.142764,8109.92904,54.06988,0.824652,5.721173,32.717769,701.994694,,,,
370,36.243382,0.751283,2061.191792,2965.710893,90.125305,0.851098,6.793122,76.915738,156.526459,,,,
751,4481.536306,0.751022,3519.567647,4554.823246,116939.8548,0.697014,75.538528,69.719135,187.705234,,,,
293,152.980786,0.750761,1742.583323,7625.236089,772.03767,0.853581,13.956403,13.691555,103.300835,,,,
2135,22.757472,0.75071,8217.12809,4933.63576,44.462433,0.827236,5.382909,123.827823,238.57993,,,,
3660,483.385569,0.750329,13886.80125,5234.108552,4354.190208,0.643398,24.80858,73.499793,237.894673,,,,
446,131.487618,0.750119,2272.225712,3995.064124,599.322519,0.690047,12.938904,90.380605,217.126229,,,,
1506,36.664816,0.749862,6090.957466,5891.748749,93.197484,0.760253,6.832503,23.365836,46.23133,,,,
963,49.307857,0.749765,4231.638216,7780.72747,137.248047,0.732445,7.923428,13.704251,67.727181,,,,
678,76.279676,0.749726,3174.188923,5111.815478,278.400333,0.761025,9.855065,25.679511,94.521855,,,,
3526,769.118277,0.749361,13330.83126,7593.343208,8495.193196,0.720819,31.293319,111.636425,285.490977,,,,
1101,20.228864,0.748794,4663.343956,4914.306125,37.659796,0.846948,5.075056,71.335672,170.459044,,,,
245,104.094364,0.748058,1614.350336,6546.360031,434.342605,0.742593,11.512474,33.582303,63.115358,,,,
1186,27.393254,0.747792,4951.205974,6853.383273,62.105416,0.839725,5.905775,53.813882,69.609084,,,,
2827,27.393254,0.747792,10472.5418,6510.43646,59.81467,0.874713,5.905775,11.048858,89.627059,,,,
835,30.343296,0.747652,3783.141532,7384.756106,68.451761,0.837818,6.215648,122.948991,266.841038,,,,
2428,24.021776,0.747172,9340.492953,1544.729505,47.211621,0.787091,5.530414,46.475137,99.831876,,,,
361,26.971819,0.747083,2038.881655,2426.827565,57.762946,0.860945,5.86017,153.857837,358.811322,,,,
796,32.871904,0.746951,3616.440292,6544.100604,77.037251,0.849984,6.469452,117.960477,254.652188,,,,
2656,34.136208,0.746641,10041.2197,4011.219103,86.454442,0.885859,6.592691,9.785956,57.331206,,,,
1176,29.500427,0.746353,4909.37738,6565.834342,65.940995,0.851261,6.128712,86.085868,142.964733,,,,
1928,29.500427,0.746353,7502.795836,5587.49226,70.370097,0.855949,6.128712,48.546549,147.69705,,,,
3090,53.943638,0.745807,11568.89477,1710.503081,159.861338,0.796045,8.287531,17.862069,201.43098,,,,
90,21.493168,0.744984,1032.97267,6321.46026,41.511189,0.877097,5.231248,81.955246,128.496994,,,,
241,21.493168,0.744984,1601.030628,1605.905843,40.232995,0.828661,5.231248,68.069878,258.864542,,,,
2035,21.493168,0.744984,7830.332786,1136.892386,41.726666,0.875653,5.231248,190.061284,297.144983,,,,
3840,217.460291,0.74491,14748.70155,7581.715347,1305.676926,0.735047,16.639683,157.032356,290.904729,,,,
13,280.675492,0.744469,515.241299,7188.016308,1809.821977,0.510063,18.904157,43.03623,221.871891,,,,
534,75.015372,0.743487,2572.364809,7634.440683,281.762342,0.796934,9.773052,23.342183,189.337017,,,,
3838,90.18702,0.743427,14721.58834,3509.706731,343.429059,0.831542,10.715861,42.823849,129.811233,,,,
2952,24.864646,0.74321,10942.90817,4408.955484,52.216777,0.810922,5.626602,196.677015,359.945038,,,,
3351,20.650299,0.743043,12600.23934,6679.50576,49.470067,0.574256,5.127648,86.739054,186.460177,,,,
882,67.429548,0.743022,4004.211215,2230.286292,233.074853,0.746786,9.265742,38.288402,242.924111,,,,
1197,31.6076,0.742955,4983.460565,7879.80743,76.31362,0.851811,6.34382,235.021554,337.638438,,,,
1877,54.365073,0.742407,7317.189595,5562.652318,164.777772,0.857761,8.319841,139.964062,193.281491,,,,
1722,26.971819,0.742018,6731.408281,7120.388822,66.322605,0.794992,5.86017,13.6115,88.036792,,,,
2069,33.714774,0.742018,7926.934111,6586.312493,79.592451,0.701397,6.551869,13.13105,43.846067,,,,
2362,67.429548,0.742018,9055.841902,1580.696497,231.136285,0.545631,9.265742,12.110908,114.648202,,,,
3550,33.714774,0.742018,13409.04823,5005.591652,83.424615,0.691837,6.551869,41.864745,95.368437,,,,
482,22.757472,0.741646,2372.272026,6524.619656,43.492948,0.814689,5.382909,38.460584,67.938636,,,,
324,240.217763,0.74121,1899.010948,7194.203649,1467.214783,0.677613,17.488704,80.681888,203.916568,,,,
1951,7314.420174,0.741019,7656.949207,6460.30785,250642.3122,0.790853,96.503933,55.15505,107.242721,,,,
3597,21.071734,0.740817,13604.46277,5491.764177,42.434323,0.893046,5.179707,46.595817,145.964304,,,,
833,185.431256,0.740745,3784.506941,6809.997052,1102.435512,0.846692,15.365494,45.780048,228.199295,,,,
315,23.600342,0.740589,1838.15317,4333.125797,47.381953,0.855094,5.481687,24.8084,95.516217,,,,
604,23.600342,0.740589,2870.894217,5365.866845,48.607356,0.834689,5.481687,48.338887,202.231709,,,,
1283,23.600342,0.740589,5249.45496,6935.572493,48.687376,0.85041,5.481687,8.231453,106.060729,,,,
1704,23.600342,0.740589,6684.247093,6444.108455,48.617039,0.862599,5.481687,12.72185,120.26978,,,,
3450,24.864646,0.740493,13034.51112,1348.533912,50.430734,0.829214,5.626602,131.003506,290.829233,,,,
1963,2186.40308,0.740146,7644.973045,5791.335406,41247.26736,0.788231,52.761869,31.191548,43.940723,,,,
1616,34.979078,0.739972,6458.050461,6482.695837,90.029817,0.864128,6.673586,13.221042,72.805739,,,,
1834,90.608455,0.739928,7156.77772,5710.335233,359.759385,0.671339,10.740869,19.558957,92.622848,,,,
2534,61.108027,0.739062,9685.832757,6047.514639,198.134076,0.7817,8.820723,28.21816,104.000126,,,,
2644,13742.98467,0.73896,10085.13353,4062.944869,654385.3781,0.731611,132.280428,54.2411,147.566805,,,,
1063,99.037148,0.738249,4533.62726,5895.794748,409.581765,0.676594,11.229337,45.624518,84.454403,,,,
3187,26.12895,0.737848,11906.14967,7696.102195,56.885007,0.845987,5.767878,17.597209,223.728037,,,,
3291,182.481213,0.737725,12313.08852,7920.478762,983.212381,0.782868,15.242779,14.709741,326.166134,,,,
1735,21.071734,0.737645,6760.846159,6413.71663,43.160378,0.904759,5.179707,24.372048,74.393547,,,,
3727,21.071734,0.737645,14161.42026,2788.604624,40.404149,0.878635,5.179707,73.017053,137.159562,,,,
3293,28.236123,0.737128,12312.7839,7905.772176,65.017861,0.751624,5.995944,7.115845,83.759322,,,,
1074,20588.76949,0.737091,4652.591245,7036.42266,1232065.39,0.749789,161.908726,61.581242,227.265933,,,,
2,26.550384,0.736198,103.065053,7776.135651,57.5337,0.889799,5.814207,104.094921,245.345098,,,,
